代名詞,,名詞,,サ変名詞,,形容動詞,,固有名詞,,組織名,,人名,,地名,,ナイ形容,,副詞可能,,未知語,,タグ,,動詞,,形容詞,,副詞,,名詞B,,動詞B,,形容詞B,,副詞B,,名詞C,,否定助動詞,,形容詞（非自立）,
,,真夏,1,,,,,,,,,,,,,,,,,"(BACK,",1,,,散る,1,,,,,,,,,,,,,,,,,,
,,真顔,1,,,,,,,,,,,,,,,,,(Beat,1,,,残す,1,,,,,,,,,,,,,,,,,,
,,真実,1,,,,,,,,,,,,,,,,,(blue,1,,,仕組む,1,,,,,,,,,,,,,,,,,,
,,神社,1,,,,,,,,,,,,,,,,,(Box!),1,,,思える,1,,,,,,,,,,,,,,,,,,
,,震え,1,,,,,,,,,,,,,,,,,(can),1,,,指す,1,,,,,,,,,,,,,,,,,,
,,人ごみ,1,,,,,,,,,,,,,,,,,(Clapping),1,,,似る,1,,,,,,,,,,,,,,,,,,
,,人形,1,,,,,,,,,,,,,,,,,(Cry,1,,,叱る,1,,,,,,,,,,,,,,,,,,
,,人混み,1,,,,,,,,,,,,,,,,,(Dash,1,,,射す,1,,,,,,,,,,,,,,,,,,
,,人波,1,,,,,,,,,,,,,,,,,(do),1,,,赦す,1,,,,,,,,,,,,,,,,,,
,,世紀,1,,,,,,,,,,,,,,,,,(endless,1,,,借りる,1,,,,,,,,,,,,,,,,,,
,,星空,1,,,,,,,,,,,,,,,,,(Enjoy,1,,,取りだす,1,,,,,,,,,,,,,,,,,,
,,星屑,1,,,,,,,,,,,,,,,,,(Festa,1,,,取り戻す,1,,,,,,,,,,,,,,,,,,
,,生まれたて,1,,,,,,,,,,,,,,,,,(Go,1,,,取り戻せる,1,,,,,,,,,,,,,,,,,,
,,聖夜,1,,,,,,,,,,,,,,,,,(Hah,1,,,受け入れる,1,,,,,,,,,,,,,,,,,,
,,青空,1,,,,,,,,,,,,,,,,,(Heart,1,,,終える,1,,,,,,,,,,,,,,,,,,
,,赤ちゃん,1,,,,,,,,,,,,,,,,,(Hello,1,,,出かける,1,,,,,,,,,,,,,,,,,,
,,切れ間,1,,,,,,,,,,,,,,,,,(Hi!),1,,,出来る,1,,,,,,,,,,,,,,,,,,
,,雪景色,1,,,,,,,,,,,,,,,,,(High,1,,,傷つく,1,,,,,,,,,,,,,,,,,,
,,素顔,1,,,,,,,,,,,,,,,,,(I,1,,,傷つける,1,,,,,,,,,,,,,,,,,,
,,想い出,1,,,,,,,,,,,,,,,,,(it,1,,,唱える,1,,,,,,,,,,,,,,,,,,
,,相棒,1,,,,,,,,,,,,,,,,,(Knock!),1,,,焼きつける,1,,,,,,,,,,,,,,,,,,
,,足取り,1,,,,,,,,,,,,,,,,,"(KNOW,",1,,,焼き付く,1,,,,,,,,,,,,,,,,,,
,,足跡,1,,,,,,,,,,,,,,,,,"(ME,",1,,,焼く,1,,,,,,,,,,,,,,,,,,
,,揃い,1,,,,,,,,,,,,,,,,,(My,1,,,笑わせる,1,,,,,,,,,,,,,,,,,,
,,他人,1,,,,,,,,,,,,,,,,,"(Mysterious,",1,,,乗せる,1,,,,,,,,,,,,,,,,,,
,,太鼓,1,,,,,,,,,,,,,,,,,(OK,1,,,乗る,1,,,,,,,,,,,,,,,,,,
,,待ち,1,,,,,,,,,,,,,,,,,(RISE,1,,,譲れる,1,,,,,,,,,,,,,,,,,,
,,大空,1,,,,,,,,,,,,,,,,,(Romantic),1,,,拭う,1,,,,,,,,,,,,,,,,,,
,,誰か,1,,,,,,,,,,,,,,,,,(shining),1,,,拭く,1,,,,,,,,,,,,,,,,,,
,,地球,1,,,,,,,,,,,,,,,,,(Special,1,,,色あせる,1,,,,,,,,,,,,,,,,,,
,,地平,1,,,,,,,,,,,,,,,,,(starry,1,,,触れあう,1,,,,,,,,,,,,,,,,,,
,,秩序,1,,,,,,,,,,,,,,,,,(Stepping),1,,,触れ合う,1,,,,,,,,,,,,,,,,,,
,,中庭,1,,,,,,,,,,,,,,,,,(STOP,1,,,深まる,1,,,,,,,,,,,,,,,,,,
,,頂上,1,,,,,,,,,,,,,,,,,"(TICK,",1,,,尽きる,1,,,,,,,,,,,,,,,,,,
,,天井,1,,,,,,,,,,,,,,,,,(UP,1,,,訊く,1,,,,,,,,,,,,,,,,,,
,,天気,1,,,,,,,,,,,,,,,,,(Want,1,,,数える,1,,,,,,,,,,,,,,,,,,
,,天使,1,,,,,,,,,,,,,,,,,(Wonderland),1,,,澄ます,1,,,,,,,,,,,,,,,,,,
,,土星,1,,,,,,,,,,,,,,,,,(You,1,,,積み重ねる,1,,,,,,,,,,,,,,,,,,
,,灯火,1,,,,,,,,,,,,,,,,,(You),1,,,切る,1,,,,,,,,,,,,,,,,,,
,,動き,1,,,,,,,,,,,,,,,,,)Dream,1,,,扇ぐ,1,,,,,,,,,,,,,,,,,,
,,突破口,1,,,,,,,,,,,,,,,,,)Now,1,,,選べる,1,,,,,,,,,,,,,,,,,,
,,内緒,1,,,,,,,,,,,,,,,,,)You,1,,,騒がせる,1,,,,,,,,,,,,,,,,,,
,,難題,1,,,,,,,,,,,,,,,,,a,1,,,増やす,1,,,,,,,,,,,,,,,,,,
,,二つ,1,,,,,,,,,,,,,,,,,All,1,,,贈る,1,,,,,,,,,,,,,,,,,,
,,日和,1,,,,,,,,,,,,,,,,,BACK,1,,,足掻く,1,,,,,,,,,,,,,,,,,,
,,悩みごと,1,,,,,,,,,,,,,,,,,"BACK,",1,,,堕ちる,1,,,,,,,,,,,,,,,,,,
,,泊まり,1,,,,,,,,,,,,,,,,,band,1,,,打つ,1,,,,,,,,,,,,,,,,,,
,,秘密,1,,,,,,,,,,,,,,,,,Believe(me,1,,,待ち合わせる,1,,,,,,,,,,,,,,,,,,
,,鼻歌,1,,,,,,,,,,,,,,,,,Believe(you,1,,,辿る,1,,,,,,,,,,,,,,,,,,
,,必然,1,,,,,,,,,,,,,,,,,Believing,1,,,知らせる,1,,,,,,,,,,,,,,,,,,
,,標識,1,,,,,,,,,,,,,,,,,best,1,,,眺める,1,,,,,,,,,,,,,,,,,,
,,不変,1,,,,,,,,,,,,,,,,,blooming,1,,,聴こえる,1,,,,,,,,,,,,,,,,,,
,,舞台,1,,,,,,,,,,,,,,,,,CHANCE,1,,,超える,1,,,,,,,,,,,,,,,,,,
,,部屋,1,,,,,,,,,,,,,,,,,change),1,,,沈む,1,,,,,,,,,,,,,,,,,,
,,別れ,1,,,,,,,,,,,,,,,,,COOL,1,,,通り抜ける,1,,,,,,,,,,,,,,,,,,
,,変わり目,1,,,,,,,,,,,,,,,,,Do,1,,,掴める,1,,,,,,,,,,,,,,,,,,
,,弁当,1,,,,,,,,,,,,,,,,,Doubt,1,,,綴る,1,,,,,,,,,,,,,,,,,,
,,歩幅,1,,,,,,,,,,,,,,,,,DOWN,1,,,転げる,1,,,,,,,,,,,,,,,,,,
,,抱え,1,,,,,,,,,,,,,,,,,Dream!(Hi,1,,,転ぶ,1,,,,,,,,,,,,,,,,,,
,,忘れ物,1,,,,,,,,,,,,,,,,,Dream(on,1,,,吐く,1,,,,,,,,,,,,,,,,,,
,,望遠鏡,1,,,,,,,,,,,,,,,,,everybody(,1,,,渡せる,1,,,,,,,,,,,,,,,,,,
,,磨き,1,,,,,,,,,,,,,,,,,face,1,,,途切れる,1,,,,,,,,,,,,,,,,,,
,,幕開け,1,,,,,,,,,,,,,,,,,FALL,1,,,倒れる,1,,,,,,,,,,,,,,,,,,
,,枕元,1,,,,,,,,,,,,,,,,,fear),1,,,凍える,1,,,,,,,,,,,,,,,,,,
,,夢うつつ,1,,,,,,,,,,,,,,,,,Fight,1,,,答える,1,,,,,,,,,,,,,,,,,,
,,無我夢中,1,,,,,,,,,,,,,,,,,FINE,1,,,踏み出せる,1,,,,,,,,,,,,,,,,,,
,,迷い,1,,,,,,,,,,,,,,,,,Friday,1,,,動かす,1,,,,,,,,,,,,,,,,,,
,,迷子,1,,,,,,,,,,,,,,,,,friend),1,,,動ける,1,,,,,,,,,,,,,,,,,,
,,木枯らし,1,,,,,,,,,,,,,,,,,Frustration,1,,,導く,1,,,,,,,,,,,,,,,,,,
,,木漏れ日,1,,,,,,,,,,,,,,,,,fun!,1,,,憧れる,1,,,,,,,,,,,,,,,,,,
,,目配せ,1,,,,,,,,,,,,,,,,,Glory,1,,,得る,1,,,,,,,,,,,,,,,,,,
,,夕闇,1,,,,,,,,,,,,,,,,,Gold,1,,,入る,1,,,,,,,,,,,,,,,,,,
,,夕日,1,,,,,,,,,,,,,,,,,GOOD,1,,,燃える,1,,,,,,,,,,,,,,,,,,
,,夕陽,1,,,,,,,,,,,,,,,,,good!,1,,,破れる,1,,,,,,,,,,,,,,,,,,
,,揺るぎ,1,,,,,,,,,,,,,,,,,Halation,1,,,這う,1,,,,,,,,,,,,,,,,,,
,,陽炎,1,,,,,,,,,,,,,,,,,Holy,1,,,縛る,1,,,,,,,,,,,,,,,,,,
,,裸足,1,,,,,,,,,,,,,,,,,Keep,1,,,抜けでる,1,,,,,,,,,,,,,,,,,,
,,立ち上がり,1,,,,,,,,,,,,,,,,,know,1,,,抜け出す,1,,,,,,,,,,,,,,,,,,
,,涼しげ,1,,,,,,,,,,,,,,,,,"KNOW,",1,,,疲れる,1,,,,,,,,,,,,,,,,,,
,,連鎖,1,,,,,,,,,,,,,,,,,lasting,1,,,飛びたつ,1,,,,,,,,,,,,,,,,,,
,,廊下,1,,,,,,,,,,,,,,,,,Look,1,,,飛び乗る,1,,,,,,,,,,,,,,,,,,
,,惑星,1,,,,,,,,,,,,,,,,,Lovin,1,,,飛べる,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Mash,1,,,浮かぶ,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"ME,",1,,,伏せる,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Melody,1,,,分ける,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Merry,1,,,並ぶ,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Miracle,1,,,閉ざす,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Mission,1,,,閉じ込める,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Monday,1,,,放す,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"Mysterious,",1,,,紡ぐ,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,never,1,,,味わう,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,now),1,,,魅せる,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,only,1,,,明ける,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,OUT),1,,,鳴く,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PEOPLE,1,,,鳴りだす,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Phase,1,,,黙る,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,play(,1,,,戻す,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,playing!,1,,,問いかける,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,PRESENT),1,,,躍る,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,race,1,,,勇気づける,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,rain),1,,,湧く,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Returns,1,,,揺らぐ,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,RISING,1,,,揺る,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Road),1,,,溶けだす,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Rockin,1,,,溶ける,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Saturday,1,,,溶け合う,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,say,1,,,頼る,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Shoot,1,,,絡まる,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,SHOOTING,1,,,利かす,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Show,1,,,立ちすくむ,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Showtime,1,,,立ち上がる,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Showtime(,1,,,立ち竦む,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Silent,1,,,立てる,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,sing(,1,,,留める,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,smile!),1,,,励ます,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Smiling,1,,,呟く,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,smiling!,1,,,滾る,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Song),1,,,滲む,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Spotlight,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Standby,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Starting,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Story,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,story),1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Sunday,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Ta,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"TACK,",1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Teardrops,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Thursday,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Time),1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,touch,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,town,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Tuesday,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,understand,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,wake,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,WAY),1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Wednesday,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Weekend,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Welcome,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ぷ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,アニバーサリー,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,イタイ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,エモーション,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,オモイ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,カタチ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,キュッ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,キラプリ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,サ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,シッポ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,シャッフル,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,シュシュ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ズルイ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,タイヤキニ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,チョコレイト,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ティンパニ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,トキメキ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,トコ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ドコ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ナニカ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ハグ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ハナゾノ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ヒラメキ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,フツー,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,フリック,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ヘコ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ベリーメリー,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ホシ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ポピパ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ポピパピポパポピパパピポパ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,マシ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,マシマシ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,マラカス,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,メリ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,ルララ,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,読,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,俯,1,,,,,,,,,,,,,,,,,,,,,,
